30.357,75.05,115.16,145.69
30.454,76.336,115.58,145.42
30.577,78.004,116.17,145.11
30.659,79.145,116.6,144.92
30.767,80.674,117.22,144.7
30.88,82.315,117.93,144.5
30.972,83.686,118.55,144.36
31.074,85.238,119.3,144.22
31.177,86.818,120.08,144.11
31.279,88.427,120.92,144.02
31.402,90.391,121.98,143.94
31.489,91.805,122.78,143.9
31.489,91.805,122.78,143.9
